link,category,name,image,description,availability,mpn,sku,brand,price,condition,seller,full description
https://www.serversupply.com/HARD DRIVES/SAS-6GBPS/300GB-10000RPM/WESTERN DIGITAL/WD3001BKHG_190747.htm,Home/HARD DRIVES/SAS-6GBPS/300GB-10000RPM/WD3001BKHG, WD XE WD3001BKHG 300GB 10K RPM 32MB Cache SAS 6Gb/s 2.5&quot; Ref HDD,http://www.serversuply.com//images/item/190747.jpg,WESTERN DIGITAL WD3001BKHG WD XE 300GB 10000RPM SAS-6GBITS 32MB BUFFER 2.5INCH HARD DISK DRIVE. ,IN STOCK,WD3001BKHG,190747,WESTERN DIGITAL,50,Refurbished,Sever Supply,"Detail overview
General Information:
Manufacturer: Western Digital Corporation
Manufacturer Website Address: Www.wdc.com

Manufacturer Part: Wd3001bkhg
Product Line: Wd Xe
Product Name: Wd Xe 300 Gb Internal Hard Drive

Key Features :
Capacity : 300 Gb
Interface : Sas-6gbits
Drive Dimensions : 2.5 Inch
Spindle Speed : 10000 Rpm
Buffer : 32 Mb

Condition : Refurbished.
availability : In Stock.
our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/SAS-6GBPS/300GB-15000RPM/TOSHIBA/HDEAA00DAA51_336132.htm,Home/HARD DRIVES/SAS-6GBPS/300GB-15000RPM/HDEAA00DAA51, Toshiba HDEAA00DAA51 15K 32MB Cache SAS 6Gb/s 2.5&quot; Enterprise HDD,http://www.serversuply.com//images/item/336132.jpg,TOSHIBA HDEAA00DAA51 300GB 15000RPM 32MB BUFFER SAS 6GBPS 2.5INCH HARD DISK DRIVE. DELL OEM.  ,IN STOCK,HDEAA00DAA51,336132,TOSHIBA,50,New,Sever Supply,"Detail overview
Toshiba - 300gb 15000rpm 32mb Buffer Sas 6gbps 2.5inch Hard Disk Drive.

Performance :
track-to-track Seek : 0.35ms Typ. (read), 0.2ms Typ. (write)
average Seek Time : 3.0ms Typ. (read), 2.7ms Typ. (write)
rotational Speed : 15,000 Rpm
average Latency : 2ms
buffer Size : 32mb

Physical Size :
dimensions (w) X (d) X (h) : 69.85 Mm (2.75inch) X 100.45 Mm (3.95inch) X 15 Mm (0.59inch)

weight : 220 G

Condition : Refurbished (dell Oem).
availability : In Stock
our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/SAS-6GBPS/300GB-15000RPM/SEAGATE/9XM066-251_338733.htm,Home/HARD DRIVES/SAS-6GBPS/300GB-15000RPM/9XM066-251, Seagate Savvio 9XM066-251 300GB 15K 64MB Cache SAS 6Gb/s 2.5&quot; HDD,http://www.serversuply.com//images/item/338733.jpg,SEAGATE 9XM066-251 SAVVIO 300GB 15000RPM SAS-6GBPS 64MB BUFFER 2.5INCH INTERNAL HARD DRIVE WITH SECURE ENCRYPTION (FIPS). REFURBISHED DELL OEM.   ,IN STOCK,9XM066-251,338733,SEAGATE,50,Refurbished,Sever Supply,"Detail overview
Seagate - Savvio 300gb 15000rpm Sas-6gbps 64mb Buffer 2.5inch Internal Hard Drive With Secure Encryption(fips).

General Information :

manufacturer Part# 9xm066-251
product Line # Savvio

Key Features :
Capacity : 300gb
Interface : serial Attached Scsi 2
Spindle Speed: 15000 Rpm
Form Factor : 2.5 Inch

Condition : Refurbished (dell Oem).
availability : In Stock.
our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/SAS-6GBPS/300GB-15000RPM/SEAGATE/ST9300453SS_217461.htm,Home/HARD DRIVES/SAS-6GBPS/300GB-15000RPM/ST9300453SS, Seagate Savvio ST9300453SS 300GB 15K 64MB Cache SAS 6Gb/s 2.5&quot; HDD,http://www.serversuply.com//images/item/217461.jpg,SEAGATE ST9300453SS SAVVIO 300GB 15000RPM SAS-6GBPS 64MB BUFFER 2.5INCH INTERNAL HARD DRIVE WITH SECURE ENCRYPTION (FIPS). REFURBISHED DELL OEM.   ,IN STOCK,ST9300453SS,217461,SEAGATE,50,Refurbished,Sever Supply,"Detail overview
Seagate - Savvio 300gb 15000rpm Sas-6gbps 64mb Buffer 2.5inch Internal Hard Drive With Secure Encryption(fips).

General Information :

manufacturer Part# St9300453ss
product Line # Savvio

Key Features :
Capacity : 300gb
Interface : serial Attached Scsi 2
Spindle Speed: 15000 Rpm
Form Factor : 2.5 Inch

Condition : Refurbished (dell Oem).
availability : In Stock.
our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/SAS-6GBPS/300GB-15000RPM/SEAGATE/ST300MP0064_197527.htm,Home/HARD DRIVES/SAS-6GBPS/300GB-15000RPM/ST300MP0064, Seagate Enterprise ST300MP0064 15K 300GB Sas-6Gbps 128MB Cache 2.5&quot; Hdd,http://www.serversuply.com//images/item/197527.jpg,SEAGATE ST300MP0064 ENTERPRISE PERFORMANCE 15K 300GB SAS-6GBITS 128MB BUFFER 4KN 2.5INCH INTERNAL HARD DISK DRIVE. ,IN STOCK,ST300MP0064,197527,SEAGATE,50,Refurbished,Sever Supply,"Detail overview
General Information :
Manufacturer : Seagate Technology
Manufacturer Part : St300mp0064
Manufacturer Website Address : Www.seagate.com
Product Line : Enterprise Performance 15k Hdd

Technical Information :
Storage Capacity: 300 Gb
Form Factor : 2.5 Inch
Interface : Sas-6gbits
Number Of Heads : 4
Number Of Disks : 2

Performance :
Rotational Speed : 15000 Rpm
Average Latency : 2 Ms
Cache : 128 Mb

Physical
Dimensions (h X W X D) : 15.00 X 69.85 X 100.45 Mm
Weight : 225 G


condition : Refurbished.
availability : In Stock.
our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/SAS-6GBPS/300GB-15000RPM/SEAGATE/9XM066-257_338735.htm,Home/HARD DRIVES/SAS-6GBPS/300GB-15000RPM/9XM066-257, Seagate Savvio 9XM066-257 300GB 15K 64MB Cache SAS 6Gb/s 2.5&quot; HDD,http://www.serversuply.com//images/item/338735.jpg,SEAGATE 9XM066-257 SAVVIO 300GB 15000RPM SAS-6GBPS 64MB BUFFER 2.5INCH INTERNAL HARD DRIVE WITH SECURE ENCRYPTION. REFURBISHED DELL OEM.  ,IN STOCK,9XM066-257,338735,SEAGATE,50,New,Sever Supply,"Detail overview
Seagate - Savvio 300gb 15000rpm Sas-6gbps 64mb Buffer 2.5inch Internal Hard Drive With Secure Encryption.

General Information :

manufacturer Part# 9xm066-257
product Line # Savvio

Key Features :
Capacity : 300gb
Interface : serial Attached Scsi 2
Spindle Speed: 15000 Rpm
Form Factor : 2.5 Inch

Condition : Refurbished (dell Oem).
availability : In Stock.
our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/SAS-6GBPS/300GB-15000RPM/SEAGATE/ST9300653SS_179469.htm,Home/HARD DRIVES/SAS-6GBPS/300GB-15000RPM/ST9300653SS, Seagate Savvio ST9300653SS 300GB 15000RPM SAS 6Gb/s 2.5&quot; Ref HDD,http://www.serversuply.com//images/item/179469.jpg,SEAGATE SAVVIO ST9300653SS 300GB 15000RPM 2.5INCH 64MB BUFFER SAS 6-GBPS INTERNAL HARD DISK DRIVE WITH SELF ENCRYPTION. ,IN STOCK,ST9300653SS,179469,SEAGATE,45,Refurbished,Sever Supply,"Detail overview
Seagate - Savvio 300gb 15000rpm 2.5inch 64mb Buffer Sas 6-gbps Internal Hard Disk Drive With Self Encryption Drive (st9300653ss).

Key Features :
Capacity : 300 Gb
Interface : Serial Atatached Scsi-6gbits
Drive Dimensions : 2.5 Inch
Spindle Speed : 15000 Rpm
Buffer Size :64mb

Key Features And Benefits:
Doubles Tier 1 Data Storage Capacity (up To 300 Gb).
Provides Up To 21% Improvement In Sequential Data Read/write Performance Over Prior Generation.
Delivers Up To 3% Faster Random Read And Up To 4% Faster Random Write
Performance Vs. Prior Generation, And Up To 10% Faster Random Read And Up To 8% Faster Random Write Performance Vs. Legacy 3.5-inch 15k Drives.
Improves Scalability And Reliability With 6gb/s Sas Interface Support .
Supports Protection Information (pi) To Help Ensure Data Is Not Changed From What The User Created—from The Moment The Data Is Created Throughout The Life Of The Data.
Improves Reliability By Up To 20% With An Annualized Failure Rate (afr) Of 0.44%.
Instant Secure Erase™ Feature Cryptographically Erases The Data Encryption Key, Thereby Helping To Protect Data Should Drives Be Lost, Stolen Or Retired.
Eases Transition From Legacy 3.5-inch, 15k Drives To Next-generation 2.5-in, 15k Drives.
Unified Storage Architecture Minimizes System Complexity And Reduces Operating Costs.
Self-encrypting Drive (sed) Option Helps Data Centers Be Compliant With Corporate And Federal Data Security Mandates.

Condition : Refurbished.
Availability : In Stock.
Our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/SAS-6GBPS/146GB-15000RPM/SEAGATE/ST9146752SS_215154.htm,Home/HARD DRIVES/SAS-6GBPS/146GB-15000RPM/ST9146752SS, Seagate Savvio ST9146752SS 146GB 15K RPM SAS 6Gb/s 2.5&quot; Ref HDD,http://www.serversuply.com//images/item/215154.jpg,SEAGATE ST9146752SS SAVVIO 146GB 15000RPM 2.5INCH 16MB BUFFER DUAL PORT SAS-6GBITS HARD DISK DRIVE WITH SELF-SECURE ENCRYPTION. ,IN STOCK,ST9146752SS,215154,SEAGATE,70,Refurbished,Sever Supply,"Detail overview
Seagate- Savvio 146gb 15000rpm 2.5inch 16mb Buffer Sas-6gbits Hard Disk Drive With Self-secure Encryption.


key Features :
capacity : 146 Gb
interface : Dual Port Sas-6gbits
drive Dimensions : 2.5 Inch
spindle Speed : 15000 Rpm
buffer Size : 16mb


condition : Refurbished.
availability : In Stock.
our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/SAS-6GBPS/1TB-7200RPM/WESTERN DIGITAL/WD1001FYYG_182296.htm,Home/HARD DRIVES/SAS-6GBPS/1TB-7200RPM/WD1001FYYG, WD RE WD1001FYYG 1TB 7200RPM SAS 6Gb/s 32MB Cache 3.5&quot; Enterprise HDD,http://www.serversuply.com//images/item/182296.jpg,WESTERN DIGITAL WD1001FYYG WD RE 1TB 7200RPM SAS-6GBITS 32MB BUFFER 3.5INCH INTERNAL HARD DRIVES. ,IN STOCK,WD1001FYYG,182296,WESTERN DIGITAL,68,Refurbished,Sever Supply,"Detail overview
Western Digital - Wd Re Sas 1tb 7200rpm 3.5inch 32mb Buffer Sas 6 Gb/s Internal Hard Drives.

General Information:
manufacturer: Western Digital Corporation
manufacturer Part Number: Wd1001fyyg
manufacturer Website Address: Www.wdc.com
brand Name: Western Digital
product Line: Re
product Name: Wd Re 1tb Hard Drive

Main Features :
product Type: Hard Drive
storage Capacity: 1 Tb
maximum External Data Transfer Rate: 768 Mbps (6 Gbps)
rotational Speed: 7200 Rpm
buffer: 32 Mb
drive Interface: 6gb/s Sas
form Factor: Internal

drive Width: 3.5
height: 1.0
width: 4.0
depth: 5.8
weight (approximate): 1.65 Lb
green Compliant: Yes

Condition : Refurbished.
availability : In Stock.
our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/SAS-6GBPS/1TB-7200RPM/TOSHIBA/MK1001TRKB_175434.htm,Home/HARD DRIVES/SAS-6GBPS/1TB-7200RPM/MK1001TRKB, Toshiba MK1001TRKB 1TB 7.2k 16MB Cache SAS 6Gb/s 3.5&quot; HDD ref,http://www.serversuply.com//images/item/175434.jpg,TOSHIBA MK1001TRKB 1TB 7200RPM 3.5INCH 16MB BUFFER SAS-6GB/SEC INTERNAL HARD DISK DRIVE. REFURBISHED DELL OEM. ,IN STOCK,MK1001TRKB,175434,TOSHIBA,75,Refurbished,Sever Supply,"Detail overview
Toshiba - 1tb 7200rpm 3.5inch 16mb Buffer Sas-6gb/sec Internal Hard Disk Drive.


Key Features :
Capacity : 1tb(1000 Gb)
Interface : Serial Attached Scsi(sas)-6gbits
Buffer Size : 16 Mb
Drive Dimensions : 3.5inch
Spindle Speed : 7200rpm

Lowest Cost Per 1000gb Enterprise Storage Option
6 Gb/sec Serial Attached Scsi (sas)
Enhanced Power Condition State Technology
Rotational Vibration (rv) Technology For Multi-drive Systems

Dimension :
width 4 In
depth 5.8 In
height 1 In
weight 1.8 Lbs


Condition : Refurbished Dell Oem.
availability : In Stock.
our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/SAS-6GBPS/300GB-15000RPM/TOSHIBA/AL13SXB300N_211001.htm,Home/HARD DRIVES/SAS-6GBPS/300GB-15000RPM/AL13SXB300N, Toshiba AL13SXB300N 300GB 15K SAS-6Gbps 2.5Inch Internal hdd Dell Oem,http://www.serversuply.com//images/item/211001.jpg,TOSHIBA AL13SXB300N 300GB 15000RPM SAS-6GBPS 2.5INCH HARD DISK DRIVE. NEW DELL OEM. ,IN STOCK,AL13SXB300N,211001,TOSHIBA,100,New,Sever Supply,"Detail overview
General Information :
Manufacturer : Toshiba
Manufacturer Model : Al13sxb300n
Product Series : Al13sx Series

Key Features :
Storage Capacity : 300 Gb
Enclosure : Internal
Interface : Sas-6gbps
Logical Blocks : 528 B
Drive Dimensions : 2.5 Inch
Mtbf : 2,000,000 Hours
Load/unload : 600,000 Times

Drive Performance :
Sustained Transfer Rate (max) : 228 Mbps
Average Seek Time (read) : 2.7 Ms
Average Seek Time (write) : 2.95 Ms
Average Latency : 2.0 Ms
Rotational Speed : 15000 Rpm
Buffer : 64 Mb

Physical :
Dimensions (w X D X H) : 69.85 X 100.45 X 15 Mm
Weight : 230 G

Condition : New Dell Oem.
Availability : In Stock.
Server Supply Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/SAS-6GBPS/300GB-15000RPM/TOSHIBA/HDEAE02DBA51_264710.htm,Home/HARD DRIVES/SAS-6GBPS/300GB-15000RPM/HDEAE02DBA51, Toshiba HDEAE02DBA51 300GB 15K SAS-6Gbps 2.5Inch Internal hdd Dell Oem,http://www.serversuply.com//images/item/264710.jpg,TOSHIBA HDEAE02DBA51 300GB 15000RPM SAS-6GBPS 2.5INCH HARD DISK DRIVE. NEW DELL OEM. ,IN STOCK,HDEAE02DBA51,264710,TOSHIBA,100,New,Sever Supply,"Detail overview
General Information :
Manufacturer : Toshiba
Manufacturer Model : Hdeae02dba51
Product Series : Al13sx Series

Key Features :
Storage Capacity : 300 Gb
Enclosure : Internal
Interface : Sas-6gbits
Logical Blocks : 528 B
Drive Dimensions : 2.5 Inch
Mtbf : 2,000,000 Hours
Load/unload : 600,000 Times

Drive Performance :
Sustained Transfer Rate (max) : 228 Mbps
Average Seek Time (read) : 2.7 Ms
Average Seek Time (write) : 2.95 Ms
Average Latency : 2.0 Ms
Rotational Speed : 15000 Rpm
Buffer : 64 Mb

Physical :
Dimensions (w X D X H) : 69.85 X 100.45 X 15 Mm
Weight : 230 G



Condition : New Dell Oem.
Availability : In Stock.
Server Supply Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/SAS-6GBPS/300GB-15000RPM/HITACHI /HUS156030VLS600_198206.htm,Home/HARD DRIVES/SAS-6GBPS/300GB-15000RPM/HUS156030VLS600, Hitachi HUS156030VLS600 300gb 15K SAS 6Gb/s 3.5&quot; Hdd Dell Oem,http://www.serversuply.com//images/item/198206.jpg,HITACHI HUS156030VLS600 ULTRASTAR 15K600 300GB 15000RPM 64MB BUFFER SAS-6GBPS 3.5INCH HARD DISK DRIVE. DELL OEM ,IN STOCK,HUS156030VLS600,198206,HITACHI ,75,New,Sever Supply,"Detail overview
Hitachi - Ultrastar 15k600 300gb 15000rpm 64mb Buffer Sas-6gbps 3.5inch Hard Disk Drive.

General Information :
Manufacturer : Hitachi
Manufacturer Model : Hus156030vls600
Product Line : Ultrastar
Product Series : 15k600
Product Name : Ultrastar 15k600 Hus156030vls600 Hard Drive

Key Features :
Capacity : 300 Gb
Data Heads : 4
Data Disk : 2
Interface : Sas-6gbps
Hdd Form Factor : 3.5 X 1/3 H
Buffer Size : 64 Mb
Z-height : 25.8 Mm

Technical Features :
External Data Transfer Rate : 600 Mbps
Seek Time (average) : 3.4 Ms
Latency Average : 2 Ms
Rotational Speed : 15000 Rpm

Condition : Dell Oem Refurbished.
Availability : In Stock.
Our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/SAS-6GBPS/300GB-15000RPM/DELL/A5469943_249182.htm,Home/HARD DRIVES/SAS-6GBPS/300GB-15000RPM/A5469943, Dell A5469943 300GB 15K 2.5&quot; SAS 6Gbps Internal Hard Drive,http://www.serversuply.com//images/item/249182.jpg,DELL A5469943 300GB 15000RPM SAS-6GBPS 2.5INCH FORM FACTOR INTERNAL HARD DISK DRIVE. ,IN STOCK,A5469943,249182,DELL,45,Refurbished,Sever Supply,"Detail overview
Dell - 300gb 15000rpm Sas-6gbps 2.5inch Form Factor Internal Hard Disk Drive

General Information :
Manufacturer : Dell
Part Number : A5469943
Product Type : Internal Hard Drive

Specification :
Storage Capacity : 300 Gb
Interface : Sas-6gbps
Drive Dimensions : 2.5 Inch

Drive Performance :
Data Transfer Rate : 600 Mbps
Rotational Speed : 15000 Rpm

Expansion / Connectivity :
Interfaces : 1 X Serial Attached Scsi 2
Compatible Bays : 1 X Internal - 2.5inch

Availability : In Stock
Condition : Refurbished
Our Warranty : 30 Days"
https://www.serversupply.com/HARD DRIVES/SAS-6GBPS/300GB-15000RPM/DELL/A8287602_265712.htm,Home/HARD DRIVES/SAS-6GBPS/300GB-15000RPM/A8287602, Dell A8287602 300GB 15K 2.5&quot; SAS 6Gbps Internal Hard Drive,http://www.serversuply.com//images/item/265712.jpg,DELL A8287602 300GB 15000RPM SAS-6GBPS 2.5INCH FORM FACTOR INTERNAL HARD DISK DRIVE. ,IN STOCK,A8287602,265712,DELL,45,Refurbished,Sever Supply,"Detail overview
Dell - 300gb 15000rpm Sas-6gbps 2.5inch Form Factor Internal Hard Disk Drive

General Information :
Manufacturer : Dell
Part Number : A8287602
Product Type : Internal Hard Drive

Specification :
Storage Capacity : 300 Gb
Interface : Sas-6gbps
Drive Dimensions : 2.5 Inch

Drive Performance :
Data Transfer Rate : 600 Mbps
Rotational Speed : 15000 Rpm

Expansion/connectivity :
Interfaces : 1 X Serial Attached Scsi 2
Compatible Bays : 1 X Internal - 2.5inch

Availability : In Stock
Condition : Refurbished
Our Warranty : 30 Days"
https://www.serversupply.com/HARD DRIVES/SAS-6GBPS/300GB-15000RPM/HITACHI /HUS156030VLS600_120462.htm,Home/HARD DRIVES/SAS-6GBPS/300GB-15000RPM/HUS156030VLS600, Hitachi HUS156030VLS600 Ultrastar C15K600 300gb 15K SAS 6Gb/s 3.5&quot; Hdd,http://www.serversuply.com//images/item/120462.jpg,HITACHI HUS156030VLS600 ULTRASTAR 15K600 300GB 15000RPM 64MB BUFFER SAS-6GBPS 3.5INCH HARD DISK DRIVE. ,IN STOCK,HUS156030VLS600,120462,HITACHI ,55,Refurbished,Sever Supply,"Detail overview
Hitachi - Ultrastar 15k600 300gb 15000rpm 64mb Buffer Sas-6gbps 3.5inch Hard Disk Drive.

General Information :
Manufacturer : Hitachi
Manufacturer Model : Hus156030vls600
Product Line : Ultrastar
Product Series : 15k600
Product Name : Ultrastar 15k600 Hus156030vls600 Hard Drive

Key Features :
Capacity : 300 Gb
Data Heads : 4
Data Disk : 2
Interface : Sas-6gbps
Hdd Form Factor : 3.5 X 1/3 H
Buffer Size : 64 Mb
Z-height : 25.8 Mm

Technical Features :
External Data Transfer Rate : 600 Mbps
Seek Time (average) : 3.4 Ms
Latency Average : 2 Ms
Rotational Speed : 15000 Rpm

Condition : Refurbished.
Availability : In Stock.
Our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/SAS-6GBPS/300GB-15000RPM/DELL/A3287215_171644.htm,Home/HARD DRIVES/SAS-6GBPS/300GB-15000RPM/A3287215, Dell A3287215 300GB 15K 3.5&quot; SAS 6Gbps Internal HDD,http://www.serversuply.com//images/item/171644.jpg,DELL A3287215 300GB 15000RPM SAS-6GBPS 3.5INCH LOW PROFILE(1.0INCH) HARD DISK DRIVE FOR DELL SYSTEM. ,IN STOCK,A3287215,171644,DELL,70,Refurbished,Sever Supply,"Detail overview
Dell - 300gb 15000rpm Sas-6gbps 3.5inch Low Profile(1.0inch) Hard Disk Drive For Dell System

Specifications:
Manufacturer : Dell
Part Number : A3287215
Interface : 6-gbps Sas
Capacity : 300 Gb
Interface : 1 X Serial Attached Scsi 2
Form Factor : 3.5inch X 1/3h

Performance
Spindle Speed : 15000 Rpm
Drive Transfer Rate : 600mbps
Internal Data Rate : 296mbps
Seek Time : 3.4ms(avg)
Average Latency : 2 Ms

Reliability
Mtbf : 1,600,000 Hour(s)

Expansion / Connectivity
Interfaces : 1 X Serial Attached Scsi 2
Compatible Bays : 1 X Internal - 3.5 X 1/3h

Availability : In Stock
Condition : Refurbished
Our Warranty : 30 Days"
https://www.serversupply.com/HARD DRIVES/SAS-6GBPS/600GB-10000RPM/TOSHIBA/AL13SEB600_206773.htm,Home/HARD DRIVES/SAS-6GBPS/600GB-10000RPM/AL13SEB600, Toshiba AL13SEB600 600GB 10k 64MB Cache SAS 6Gb/s 2.5&quot; Hard Drive,http://www.serversuply.com//images/item/206773.jpg,TOSHIBA AL13SEB600 600GB 10000RPM 64MB BUFFER 2.5INCH SAS 6GBPS HARD DISK DRIVE. DELL OEM ,IN STOCK,AL13SEB600,206773,TOSHIBA,50,Refurbished,Sever Supply,"Detail overview
Toshiba - 600gb 10000rpm 64mb Buffer 2.5inch Sas 6gbps Hard Disk Drive.

Product Overview :
capacity : 600gb
drive Interface : sas 2.0 (sas 6gbps)
rohs Compliant : Yes
transfer Rate To Host : 6 Gb/sec

Performance :
track-to-track Seek : 0.2ms Typ. (read), 0.22ms Typ. (write)
average Seek Time : 3.7ms Typ. (read), 4.1ms Typ. (write)
rotational Speed : 10,500 Rpm
average Latency : 2.86ms
buffer Size : 64mb

Dimensions : 69.85 Mm (2.75) X 100.45 Mm (3.95) X 15 Mm (0.59)
Weight : 220 G, Or Less

Condition : Dell Oem Refurbished.
availability : In Stock.
mfg Warranty : None.
server Supply Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/SAS-6GBPS/600GB-10000RPM/SEAGATE/ST9600205SS_161140.htm,Home/HARD DRIVES/SAS-6GBPS/600GB-10000RPM/ST9600205SS, Seagate Savvio 10K.5 ST9600205SS 600GB 10000RPM SAS 6Gb/s 2.5&quot; HDD,http://www.serversuply.com//images/item/161140.jpg,SEAGATE SAVVIO ST9600205SS 600GB 10000RPM 2.5INCH SAS 6GBPS 64MB BUFFER INTERNAL HARD DISK DRIVE. DELL OEM ,IN STOCK,ST9600205SS,161140,SEAGATE,52,New,Sever Supply,"Detail overview
Specifications:
Manufacturer : Seagate
Manufacturer Part Number: St9600205ss
Mfg Website Address: Www.seagate.com
Product Line : Savvio
Interface : 6-gb/s Sas
Cache : 64mb
Capacity : 600gb
Areal Density (avg) : 506gb/in2

Physical
Height : 15.00mm
Width : 70.10mm
Length : 100.45mm
Weight : 215g

Performance
Spin Speed (rpm) : 10,000 Rpm
Sustained Data Transfer Rate : 168mb/s
Average Latency : 3.0ms
Random Read Seek Time : 3.4ms
Random Write Seek Time : 3.8ms
I/o Data Transfer Rate : 600mb/s
Unrecoverable Read Errors : 1 In 1016


Power
12v Start Max Current : 0.86a
5v Start Max Current : 0.64a
Average Idle Power : 3.82w


Condition : Refurbished Dell Oem.
Availability : In Stock.
Our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/SAS-6GBPS/600GB-10000RPM/SEAGATE/ST9600205SS_206185.htm,Home/HARD DRIVES/SAS-6GBPS/600GB-10000RPM/ST9600205SS, Seagate Savvio 10K.5 ST9600205SS 600GB 10000RPM SAS 6Gb/s 2.5&quot; HDD,http://www.serversuply.com//images/item/206185.jpg,SEAGATE SAVVIO ST9600205SS 600GB 10000RPM 2.5INCH SAS 6GBPS 64MB BUFFER INTERNAL HARD DISK DRIVE. ,IN STOCK,ST9600205SS,206185,SEAGATE,50,Refurbished,Sever Supply,"Detail overview
Specifications:
Manufacturer : Seagate
Manufacturer Part Number: St9600205ss
Mfg Website Address: Www.seagate.com
Product Line : Savvio
Interface : 6-gb/s Sas
Cache : 64mb
Capacity : 600gb
Areal Density (avg) : 506gb/in2

Physical
Height : 15.00mm
Width : 70.10mm
Length : 100.45mm
Weight : 215g

Performance
Spin Speed (rpm) : 10,000 Rpm
Sustained Data Transfer Rate : 168mb/s
Average Latency : 3.0ms
Random Read Seek Time : 3.4ms
Random Write Seek Time : 3.8ms
I/o Data Transfer Rate : 600mb/s
Unrecoverable Read Errors : 1 In 1016


Power
12v Start Max Current : 0.86a
5v Start Max Current : 0.64a
Average Idle Power : 3.82w


Condition : Refurbished.
Availability : In Stock.
Our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/SAS-6GBPS/500GB-7200RPM/SEAGATE/ST3500414SS_124046.htm,Home/HARD DRIVES/SAS-6GBPS/500GB-7200RPM/ST3500414SS, Seagate Constellation ES ST3500414SS 500GB 7200RPM SAS 6Gb/s 3.5&quot; HDD,http://www.serversuply.com//images/item/124046.jpg,SEAGATE CONSTELLATION ST3500414SS 500GB 7200RPM SAS(6GBPS) 16MB BUFFER 3.5INCH INTERNAL HARD DISK DRIVE.  ,IN STOCK,ST3500414SS,124046,SEAGATE,45,Refurbished,Sever Supply,"Detail overview
Specifications:
Manufacturer : Seagate
Manufacturer Part Number: St3500414ss
Mfg Website Address: Www.seagate.com
Product Line : Constellation Es

General
Device Type: Hard Drive Internal
Width: 4 In
Depth: 5.8 In
Height: 1 In
Weight: 1.3 Lbs

Hard Drive
Form Factor: 3.5 X 1/3h
Capacity: 500 Gb
Interface Type: Serial Attached Scsi 2
Buffer Size: 16 Mb

Performance
Drive Transfer Rate: 600 Mbps (external)
Internal Data Rate: 150 Mbps
Seek Time: 8.5 Ms (average)
Track-to-track Seek Time: 0.5 Ms
Spindle Speed: 7200 Rpm

Reliability
Mtbf: 1200000 Hour(s)
Start Stop Cycles: 300000

Condition : Refurbished.
Availability : In Stock.
Our Warranty : 30 Days."
